https://lifehacker.com/5992332/if-youre-offered-a-seat-on-a-rocket-ship-you-dont-ask-what-seat-you-just-get-on,Stack Luck,Venkatesh Rao,"January 17, 2019"
https://en.wikipedia.org/wiki/Spherical_cow,Remembering Pierre Kabamba,Venkatesh Rao,"January 10, 2019"
http://www.emis.de/journals/HOA/MPE/Volume8_1/67.html,Remembering Pierre Kabamba,Venkatesh Rao,"January 10, 2019"
https://ieeexplore.ieee.org/document/1104711,Remembering Pierre Kabamba,Venkatesh Rao,"January 10, 2019"
http://johnsalvatier.org/blog/2017/reality-has-a-surprising-amount-of-detail,Remembering Pierre Kabamba,Venkatesh Rao,"January 10, 2019"
https://en.wikipedia.org/wiki/Sturm_und_Drang,Remembering Pierre Kabamba,Venkatesh Rao,"January 10, 2019"
https://www.researchgate.net/publication/220104182_The_von_Neumann_threshold_of_self-reproducing_systems_theory_and_application,Remembering Pierre Kabamba,Venkatesh Rao,"January 10, 2019"
https://twitter.com/alex_parker/status/1077986070128668674?s=21,Happy 2019,Venkatesh Rao,"January 3, 2019"
https://www.ribbonfarm.com/2015/07/01/a-neptune-kid-waiting-to-always-already-know-pluto/,Happy 2019,Venkatesh Rao,"January 3, 2019"
https://www.ribbonfarm.com/2017/12/21/complete-2017-roundup/,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
https://www.ribbonfarm.com/2016/12/30/complete-2016-roundup/,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
https://www.ribbonfarm.com/2015/12/23/complete-2015-roundup/,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
https://www.ribbonfarm.com/2014/12/22/complete-2014-roundup/,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
https://www.ribbonfarm.com/2013/12/23/complete-2013-roundup/,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
https://www.ribbonfarm.com/for-new-readers/,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
https://www.ribbonfarm.com/the-rust-age/,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
https://ribbonfarm.teachable.com/p/the-art-of-longform,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
http://refactorcamp.org,Complete 2018 Roundup,Venkatesh Rao,"December 26, 2018"
http://foolproof.ink/,Refactorings Roundup 11/13/18 – 12/08/18,Editor,"December 12, 2018"
https://en.m.wikipedia.org/wiki/Eidetic_reduction,“Something Runs Through The Whole Thread”,Sarah Perry,"December 7, 2018"
https://206hwf3fj4w52u3br03fi242-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/85CE7E12-3C25-4832-9ED3-3BCFBDE610AA.jpeg,“Something Runs Through The Whole Thread”,Sarah Perry,"December 7, 2018"
https://206hwf3fj4w52u3br03fi242-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/67C1209E-4025-4592-A468-3985C648A6EB.jpeg,“Something Runs Through The Whole Thread”,Sarah Perry,"December 7, 2018"
https://206hwf3fj4w52u3br03fi242-wpengine.netdna-ssl.com/wp-content/uploads/2018/12/7B57D02C-8309-4E5C-BF3A-64653942C0D0.jpeg,“Something Runs Through The Whole Thread”,Sarah Perry,"December 7, 2018"
https://www.quora.com/Why-does-twisted-wire-have-more-strength-when-compared-with-non-twisted-wire,“Something Runs Through The Whole Thread”,Sarah Perry,"December 7, 2018"
